"SiteID","Year","Visit","Detectable","ObserverID","alyobs","bomvar","bufbuf","epical","hylarb","ichalp","lishel","lisvul","pel_sp","pelrid","rantem","tricri"
307,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,1999,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0
331,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1999,1,1,28,1,1,0,1,0,1,0,0,0,0,0,0
334,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,1999,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0
345,1999,1,1,21,1,0,0,0,1,0,0,0,0,0,0,0
346,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1999,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0
355,1999,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0
356,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,1999,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0
365,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1999,1,1,28,0,0,1,0,0,1,0,0,0,0,0,0
375,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1999,1,1,28,1,0,1,0,0,1,1,0,0,0,0,0
377,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,1999,1,1,28,0,0,1,0,0,1,1,0,0,0,1,0
379,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,1999,1,1,28,0,0,0,0,0,1,1,0,0,0,0,0
382,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
390,1999,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0
391,1999,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
392,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
393,1999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
394,1999,1,1,12,0,1,0,0,0,1,0,0,0,0,0,0
395,1999,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
396,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,1999,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0
398,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,1999,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
400,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
401,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
402,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1999,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
474,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,1999,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0
505,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,1999,1,1,14,0,1,0,0,0,0,0,0,1,0,0,0
507,1999,1,1,14,0,1,1,0,1,0,1,0,1,0,0,0
508,1999,1,1,14,0,0,1,0,0,0,0,0,1,0,0,0
509,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,1999,1,1,14,0,1,0,1,1,0,1,0,1,0,0,0
511,1999,1,1,14,0,1,1,0,0,1,0,0,1,0,0,0
512,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,1999,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0
514,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,1999,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0
516,1999,1,1,14,0,0,0,0,0,1,1,0,1,0,0,0
517,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,1999,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
524,1999,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0
525,1999,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
526,1999,1,1,32,0,0,0,0,0,0,0,0,1,0,0,0
527,1999,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0
528,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,1999,1,1,14,0,1,0,1,0,1,1,0,0,0,0,0
531,1999,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0
532,1999,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
533,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,1999,1,1,8,0,0,1,0,0,1,1,0,1,0,0,0
535,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,1999,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0
543,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,1999,1,1,32,0,0,0,0,0,0,0,0,1,1,0,0
545,1999,1,1,8,0,0,0,0,1,1,1,0,0,0,0,0
546,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,1999,1,1,32,0,0,0,0,0,0,0,0,1,0,0,0
548,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,1999,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0
550,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,1999,1,1,8,0,0,1,1,0,0,0,0,0,0,1,0
596,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,1999,1,1,8,0,0,0,0,0,0,0,0,1,0,1,0
601,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,1999,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0
612,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,1999,1,1,35,0,0,0,1,0,1,0,0,1,0,0,0
614,1999,1,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
